id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1407,15723169.0,Tsou,709.0,France,Male,52.0,10.0,124445.07,1.0,1.0,1.0,102517.84,0.0
1408,15727350.0,Palermo,625.0,France,Male,22.0,2.0,64740.12,1.0,1.0,0.0,125962.02,0.0
1409,15665062.0,Milanesi,755.0,Spain,Female,29.0,3.0,79871.02,1.0,1.0,0.0,103921.43,0.0
1410,15605113.0,Ting,757.0,France,Male,31.0,9.0,0.0,1.0,1.0,0.0,171681.86,0.0
1411,15589435.0,Kaeppel,724.0,France,Male,39.0,7.0,0.0,1.0,1.0,1.0,137763.93,0.0
1412,15790829.0,T'ien,718.0,France,Female,51.0,1.0,0.0,2.0,1.0,0.0,105986.01,1.0
1413,15597949.0,Smith,712.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,151325.24,0.0
1414,15789548.0,Ochoa,565.0,France,Female,47.0,3.0,0.0,1.0,1.0,0.0,95625.03,1.0
1415,15577064.0,Yobachukwu,678.0,France,Female,32.0,6.0,0.0,2.0,1.0,1.0,196257.68,0.0
1416,15621818.0,Yobanna,572.0,Germany,Female,35.0,8.0,118560.0,1.0,1.0,0.0,85421.47,0.0
1417,15766044.0,Nieves,577.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,57962.41,0.0
1418,15579566.0,Zetticci,594.0,Germany,Male,41.0,3.0,148962.46,1.0,1.0,0.0,60920.03,0.0
1419,15770039.0,Chukwumaobim,516.0,Spain,Male,33.0,1.0,0.0,1.0,1.0,1.0,51695.41,0.0
1420,15605827.0,Hsing,636.0,France,Female,35.0,9.0,0.0,1.0,1.0,1.0,150685.52,0.0
1421,15771477.0,Onuchukwu,613.0,France,Female,37.0,10.0,0.0,1.0,1.0,1.0,161388.18,0.0
1422,15725024.0,Lo Duca,554.0,France,Female,38.0,4.0,122828.46,1.0,1.0,1.0,9241.83,0.0
1423,15794841.0,Frolov,637.0,France,Male,35.0,4.0,116893.28,1.0,1.0,0.0,73470.98,0.0
1424,15643361.0,Ch'ien,634.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,61531.86,0.0
1425,15585533.0,Milani,584.0,France,Female,31.0,3.0,122724.37,1.0,0.0,0.0,104016.61,0.0
1426,15800736.0,Tien,712.0,France,Female,26.0,8.0,0.0,1.0,1.0,1.0,53430.17,0.0
1427,15668347.0,Hazon,527.0,France,Female,26.0,2.0,0.0,2.0,1.0,1.0,108528.72,0.0
1428,15791501.0,Chijindum,581.0,France,Male,41.0,8.0,0.0,2.0,1.0,1.0,161388.22,0.0
1429,15686885.0,Nnanna,703.0,France,Female,45.0,7.0,0.0,1.0,0.0,1.0,151336.96,1.0
1430,15766066.0,Yobachukwu,614.0,France,Male,22.0,9.0,0.0,2.0,1.0,0.0,132468.76,0.0
1431,15578825.0,Hs?,596.0,Spain,Female,37.0,2.0,0.0,2.0,1.0,1.0,103945.58,0.0
1432,15674929.0,Onyekachi,586.0,France,Male,29.0,7.0,0.0,1.0,1.0,1.0,171096.2,0.0
1433,15635277.0,Walker,801.0,France,Male,38.0,8.0,0.0,2.0,1.0,1.0,89566.74,0.0
1434,15602851.0,Liao,692.0,France,Male,37.0,1.0,0.0,2.0,1.0,1.0,134878.19,0.0
1435,15662238.0,Piazza,689.0,Spain,Male,21.0,5.0,0.0,2.0,1.0,1.0,92794.61,0.0
1436,15764491.0,Chin,628.0,France,Female,47.0,4.0,0.0,1.0,0.0,0.0,188533.11,1.0
1437,15681697.0,Lucchese,625.0,France,Female,35.0,2.0,0.0,2.0,1.0,0.0,138399.67,0.0
1438,15622454.0,Hsiung,572.0,France,Female,38.0,5.0,0.0,2.0,1.0,0.0,175082.2,0.0
1439,15709511.0,Nebechukwu,726.0,France,Female,41.0,3.0,0.0,2.0,1.0,1.0,50485.7,0.0
1440,15796721.0,Kepley,549.0,France,Female,43.0,9.0,139592.98,2.0,1.0,0.0,82351.06,0.0
1441,15607577.0,Lucchese,678.0,France,Female,33.0,1.0,0.0,2.0,1.0,0.0,97939.4,0.0
1442,15762615.0,Ritchie,684.0,France,Female,31.0,8.0,0.0,1.0,0.0,1.0,44965.54,0.0
1443,15571281.0,Tsao,589.0,France,Female,35.0,1.0,161657.47,2.0,1.0,0.0,114869.55,0.0
1444,15773876.0,Grieve,641.0,France,Male,32.0,3.0,0.0,1.0,1.0,1.0,152992.04,0.0
1445,15759021.0,Pinto,714.0,France,Female,52.0,5.0,0.0,2.0,0.0,1.0,168035.62,0.0
1446,15683524.0,Hsing,675.0,France,Female,35.0,2.0,0.0,1.0,1.0,0.0,77469.38,0.0
1447,15576680.0,Mazzanti,708.0,Spain,Female,35.0,5.0,0.0,1.0,1.0,1.0,103379.31,0.0
1448,15679307.0,Ch'in,686.0,France,Female,45.0,9.0,102994.04,1.0,1.0,1.0,115115.38,0.0
1449,15620751.0,Oguejiofor,660.0,France,Female,59.0,4.0,0.0,2.0,1.0,1.0,142223.94,0.0
1450,15665629.0,Baresi,667.0,Spain,Male,23.0,2.0,0.0,2.0,1.0,1.0,79734.23,0.0
1451,15798844.0,Ndubueze,516.0,France,Female,27.0,4.0,0.0,2.0,1.0,0.0,174825.57,0.0
1452,15797318.0,Martin,593.0,France,Female,40.0,8.0,183579.24,1.0,1.0,0.0,166586.99,1.0
1453,15721715.0,Milani,710.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,91558.24,0.0
1454,15781530.0,Chidiebere,678.0,France,Male,35.0,3.0,0.0,1.0,1.0,1.0,161848.03,0.0
1455,15672299.0,Nnamdi,471.0,France,Male,31.0,7.0,0.0,2.0,1.0,1.0,87822.14,0.0
1456,15637366.0,Chiu,562.0,France,Male,35.0,6.0,0.0,1.0,1.0,0.0,119313.74,0.0
1457,15685564.0,Chiazagomekpere,599.0,Spain,Female,38.0,9.0,0.0,1.0,1.0,1.0,114869.35,0.0
1458,15585388.0,Palermo,712.0,Spain,Female,40.0,2.0,0.0,1.0,1.0,1.0,83087.13,1.0
1459,15706593.0,Ting,705.0,France,Female,35.0,4.0,0.0,1.0,1.0,0.0,161064.29,0.0
1460,15727489.0,P'eng,579.0,Spain,Male,42.0,8.0,0.0,1.0,1.0,0.0,155879.57,0.0
1461,15642093.0,Sun,741.0,France,Male,39.0,9.0,0.0,2.0,1.0,0.0,59928.99,0.0
1462,15589437.0,T'ien,644.0,France,Female,27.0,9.0,0.0,2.0,1.0,0.0,130189.53,0.0
1463,15621423.0,Iloerika,656.0,Spain,Male,34.0,7.0,0.0,1.0,1.0,0.0,174094.24,0.0
1464,15800515.0,Lu,529.0,Spain,Male,66.0,5.0,0.0,2.0,1.0,1.0,161657.57,0.0
1465,15762048.0,Ch'eng,716.0,Spain,Male,33.0,2.0,0.0,2.0,0.0,0.0,127587.22,0.0
1466,15655229.0,Manna,669.0,France,Male,29.0,0.0,0.0,2.0,1.0,0.0,148087.62,0.0
1467,15703437.0,Chinomso,681.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,117034.32,0.0
1468,15756680.0,Hsueh,619.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,1.0,110265.24,0.0
1469,15651075.0,Ch'en,594.0,France,Female,26.0,7.0,0.0,2.0,0.0,1.0,158750.58,0.0
1470,15679642.0,Obialo,593.0,France,Male,42.0,1.0,95240.51,1.0,0.0,1.0,176712.59,0.0
1471,15778154.0,Chukwualuka,683.0,France,Male,40.0,1.0,0.0,2.0,1.0,0.0,86460.28,0.0
1472,15682268.0,Tsou,583.0,France,Male,48.0,9.0,0.0,2.0,1.0,1.0,86937.2,0.0
1473,15605036.0,K'ung,658.0,France,Male,23.0,7.0,0.0,2.0,1.0,1.0,124954.56,0.0
1474,15631871.0,Onyeorulu,653.0,France,Female,28.0,6.0,133737.04,1.0,1.0,1.0,162719.69,0.0
1475,15714241.0,Chukwufumnanya,573.0,Germany,Male,32.0,9.0,93577.3,2.0,1.0,0.0,147911.03,0.0
1476,15642063.0,Chikezie,598.0,Spain,Female,46.0,9.0,0.0,2.0,1.0,0.0,55835.66,0.0
1477,15671630.0,Nnachetam,678.0,Germany,Male,42.0,8.0,76911.7,2.0,1.0,0.0,46811.77,0.0
1478,15683538.0,Okechukwu,711.0,France,Male,32.0,8.0,0.0,2.0,0.0,1.0,146585.35,0.0
1479,15660646.0,Mazzanti,619.0,France,Male,29.0,5.0,160982.89,1.0,0.0,0.0,126233.18,0.0
1480,15589948.0,Chia,598.0,France,Female,37.0,9.0,0.0,2.0,1.0,0.0,139162.15,0.0
1481,15653715.0,K'ung,738.0,France,Male,42.0,3.0,155196.17,1.0,0.0,1.0,185510.34,1.0
1482,15756655.0,O'Donnell,585.0,France,Female,40.0,6.0,0.0,1.0,1.0,0.0,132870.15,1.0
1483,15773972.0,Toscani,687.0,France,Female,44.0,1.0,0.0,1.0,0.0,1.0,72318.77,1.0
1484,15646969.0,Udinesi,602.0,France,Female,31.0,5.0,89900.24,1.0,1.0,1.0,53477.76,0.0
1485,15643378.0,Chibugo,671.0,Germany,Female,33.0,4.0,130922.81,4.0,0.0,0.0,111241.37,1.0
1486,15698528.0,Chikelu,586.0,Germany,Female,39.0,1.0,138171.1,1.0,1.0,1.0,107825.08,1.0
1487,15782210.0,Chukwufumnanya,684.0,France,Female,35.0,7.0,0.0,3.0,1.0,0.0,113666.48,1.0
1488,15626806.0,Yobachukwu,697.0,Germany,Male,61.0,3.0,111081.98,1.0,0.0,1.0,133535.52,1.0
1489,15671591.0,Ojiofor,611.0,Spain,Male,28.0,8.0,0.0,2.0,0.0,0.0,140931.57,0.0
1490,15717498.0,Tuan,584.0,Spain,Female,39.0,3.0,0.0,2.0,1.0,1.0,91406.62,0.0
1491,15650351.0,Chukwualuka,756.0,France,Female,43.0,6.0,0.0,2.0,1.0,1.0,183566.85,0.0
1492,15772423.0,Onuchukwu,642.0,France,Female,55.0,4.0,0.0,1.0,1.0,0.0,177092.16,1.0
1493,15591386.0,Tsao,773.0,France,Male,46.0,7.0,0.0,2.0,0.0,0.0,88890.05,0.0
1494,15734177.0,Ch'ien,850.0,France,Male,38.0,8.0,0.0,1.0,1.0,0.0,121883.87,0.0
1495,15732269.0,Calabrese,705.0,Germany,Male,28.0,1.0,129855.32,1.0,0.0,1.0,165562.84,0.0
1496,15571666.0,Tien,735.0,France,Male,34.0,6.0,138053.79,1.0,1.0,1.0,60988.21,0.0
1497,15806916.0,O'Donnell,752.0,Germany,Male,35.0,6.0,127675.39,2.0,1.0,1.0,125870.5,0.0
1498,15696812.0,Hsia,666.0,Germany,Female,26.0,1.0,142721.52,2.0,0.0,1.0,76544.9,0.0
1499,15732281.0,T'ien,850.0,Germany,Male,38.0,10.0,106344.82,1.0,1.0,1.0,59061.25,0.0
1500,15595874.0,Lombardo,616.0,France,Female,47.0,5.0,0.0,3.0,0.0,0.0,127560.77,1.0
1501,15804002.0,Ts'ui,588.0,France,Female,38.0,5.0,0.0,2.0,0.0,1.0,67830.2,0.0
1502,15658969.0,Nwachinemelu,743.0,Spain,Female,35.0,3.0,0.0,2.0,1.0,0.0,179964.55,0.0
1503,15687634.0,Chin,754.0,France,Female,41.0,6.0,0.0,2.0,1.0,0.0,141210.5,0.0
1504,15694510.0,Chukwubuikem,615.0,France,Female,44.0,9.0,136425.18,3.0,1.0,1.0,189558.44,1.0
1505,15651180.0,Biryukov,648.0,France,Male,51.0,3.0,121206.96,3.0,1.0,0.0,148087.62,1.0
1506,15636396.0,Maclean,792.0,France,Male,29.0,3.0,130420.2,1.0,1.0,1.0,81436.68,0.0
1507,15775042.0,Maclean,554.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,121440.8,0.0
1508,15750104.0,Hsia,657.0,France,Male,41.0,3.0,132862.59,1.0,1.0,0.0,180800.42,0.0
1509,15607988.0,Onyekachi,587.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,1.0,106977.8,0.0
1510,15748589.0,O'Donnell,622.0,France,Female,38.0,6.0,147069.78,1.0,1.0,1.0,135975.72,1.0
1511,15731669.0,Yermakova,567.0,France,Male,36.0,6.0,0.0,2.0,1.0,1.0,138849.06,0.0
1512,15606426.0,Chiemezie,648.0,France,Male,30.0,4.0,79858.13,1.0,1.0,1.0,118971.74,0.0
1513,15746199.0,Onyemauchechukwu,592.0,France,Female,40.0,9.0,0.0,1.0,1.0,1.0,187976.88,0.0
1514,15740356.0,Hovell,638.0,Germany,Male,37.0,8.0,91057.37,2.0,1.0,1.0,121840.2,0.0
1515,15783875.0,Nnaife,687.0,France,Male,57.0,3.0,0.0,1.0,1.0,1.0,151368.37,1.0
1516,15675328.0,Olisaemeka,627.0,France,Female,35.0,5.0,0.0,2.0,1.0,1.0,96833.0,0.0
1517,15770041.0,Chukwualuka,585.0,France,Male,34.0,2.0,0.0,2.0,0.0,1.0,72577.33,0.0
1518,15600813.0,Maclean,817.0,France,Female,36.0,1.0,0.0,2.0,1.0,1.0,122488.59,0.0
1519,15593834.0,Bibi,740.0,Spain,Male,32.0,10.0,139972.18,1.0,1.0,0.0,1843.24,0.0
1520,15578671.0,Lucchesi,497.0,France,Male,28.0,6.0,0.0,2.0,1.0,1.0,123587.85,0.0
1521,15779522.0,Liao,651.0,France,Male,31.0,4.0,0.0,2.0,1.0,0.0,84760.32,0.0
1522,15781882.0,Nkemakolam,633.0,Spain,Male,46.0,2.0,0.0,2.0,1.0,1.0,79919.13,0.0
1523,15713608.0,Nwabugwu,706.0,France,Female,38.0,10.0,0.0,1.0,1.0,0.0,171045.35,1.0
1524,15709474.0,Hsia,677.0,France,Female,38.0,2.0,0.0,2.0,1.0,0.0,9241.78,0.0
1525,15638231.0,Hsueh,707.0,France,Male,34.0,2.0,0.0,2.0,0.0,1.0,181224.56,0.0
1526,15726087.0,Yevseev,743.0,France,Male,42.0,9.0,0.0,2.0,1.0,0.0,47972.65,0.0
1527,15666055.0,Ch'ien,573.0,Spain,Male,58.0,10.0,0.0,2.0,0.0,1.0,110252.53,0.0
1528,15807909.0,Chiang,832.0,France,Female,59.0,1.0,0.0,1.0,1.0,0.0,57898.58,1.0
1529,15723339.0,Yobanna,627.0,Spain,Female,33.0,9.0,125512.98,1.0,1.0,1.0,73857.94,1.0
1530,15620505.0,Dickson,585.0,France,Female,36.0,7.0,0.0,2.0,1.0,0.0,132801.57,0.0
1531,15702601.0,Rizzo,543.0,France,Male,30.0,5.0,0.0,2.0,1.0,1.0,94544.88,0.0
1532,15692463.0,Fanucci,705.0,France,Male,53.0,3.0,0.0,2.0,1.0,1.0,129912.74,0.0
1533,15662067.0,Hs?,681.0,Spain,Male,27.0,2.0,0.0,2.0,1.0,1.0,106977.8,0.0
1534,15643361.0,Ch'ien,738.0,France,Female,25.0,7.0,82293.82,1.0,1.0,0.0,71830.1,0.0
1535,15711352.0,Maclean,731.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,173464.43,0.0
1536,15649060.0,T'ao,662.0,France,Female,25.0,8.0,0.0,2.0,1.0,1.0,182960.46,0.0
1537,15612109.0,Lucchese,704.0,Spain,Male,42.0,10.0,0.0,2.0,1.0,0.0,162053.92,0.0
1538,15603665.0,Chimezie,678.0,Spain,Male,38.0,3.0,120867.18,1.0,1.0,1.0,42012.55,0.0
1539,15690695.0,Ch'iu,634.0,France,Female,30.0,4.0,0.0,2.0,1.0,1.0,97939.3,0.0
1540,15758839.0,Chidiegwu,603.0,Germany,Female,36.0,9.0,131629.17,2.0,0.0,1.0,125877.22,1.0
1541,15702298.0,Hixson,653.0,Germany,Male,35.0,7.0,138160.0,1.0,1.0,1.0,101834.12,0.0
1542,15615036.0,Onwuamaeze,597.0,France,Male,36.0,2.0,0.0,2.0,1.0,1.0,170518.52,0.0
1543,15605534.0,Burns,684.0,Germany,Female,45.0,9.0,117551.24,1.0,1.0,0.0,78854.57,1.0
1544,15675772.0,Hsia,633.0,France,Male,44.0,3.0,0.0,2.0,0.0,1.0,103421.91,0.0
1545,15679611.0,Hsiao,665.0,France,Male,34.0,5.0,0.0,1.0,1.0,0.0,4791.8,0.0
1546,15792489.0,Bibi,567.0,France,Male,30.0,2.0,0.0,2.0,1.0,0.0,174770.14,0.0
1547,15592386.0,Nnaife,523.0,France,Male,46.0,6.0,0.0,3.0,1.0,0.0,108887.44,1.0
1548,15790750.0,T'ien,756.0,Germany,Female,30.0,1.0,65971.61,2.0,0.0,1.0,127528.81,0.0
1549,15645571.0,O'Brien,492.0,France,Female,39.0,6.0,0.0,1.0,1.0,0.0,67364.42,1.0
1550,15637354.0,De Salis,671.0,France,Female,32.0,5.0,0.0,2.0,1.0,0.0,125445.8,0.0
1551,15570087.0,Chigozie,724.0,France,Male,26.0,5.0,143966.3,2.0,1.0,1.0,181224.56,0.0
1552,15697510.0,Nwachinemelu,699.0,France,Female,32.0,6.0,0.0,2.0,0.0,1.0,183540.22,0.0
1553,15748986.0,Tsao,731.0,Spain,Male,37.0,3.0,0.0,2.0,0.0,0.0,179833.45,0.0
1554,15671534.0,Nnamdi,468.0,Spain,Male,31.0,9.0,0.0,2.0,1.0,0.0,162734.31,1.0
1555,15715134.0,Yefimova,709.0,France,Male,28.0,10.0,0.0,2.0,1.0,1.0,185599.34,0.0
1556,15667424.0,Zetticci,577.0,France,Male,35.0,1.0,0.0,2.0,1.0,1.0,144880.81,0.0
1557,15746065.0,Nwora,695.0,France,Male,27.0,9.0,0.0,2.0,1.0,0.0,74588.41,0.0
1558,15777743.0,Shih,632.0,Germany,Male,33.0,9.0,81070.34,1.0,1.0,0.0,165574.54,0.0
1559,15680706.0,Maclean,760.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,126792.28,0.0
1560,15769356.0,Tsao,558.0,France,Male,51.0,3.0,0.0,2.0,1.0,0.0,151314.98,0.0
1561,15757933.0,T'ien,527.0,Spain,Male,54.0,8.0,0.0,1.0,1.0,1.0,138535.57,1.0
1562,15662494.0,O'Loghlin,611.0,Spain,Male,39.0,5.0,0.0,2.0,0.0,1.0,171039.56,0.0
1563,15719561.0,Mazzi,545.0,France,Male,31.0,1.0,140916.81,1.0,1.0,0.0,179269.79,1.0
1564,15723169.0,Fan,706.0,France,Male,34.0,3.0,94493.03,1.0,1.0,1.0,79706.25,0.0
1565,15772996.0,Chiu,643.0,France,Male,36.0,2.0,0.0,2.0,0.0,0.0,152643.48,0.0
1566,15708713.0,Ugochukwutubelum,724.0,France,Male,41.0,1.0,0.0,2.0,1.0,0.0,140941.47,0.0
1567,15684461.0,Tuan,652.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,1.0,131312.56,0.0
1568,15697000.0,Okechukwu,648.0,France,Male,52.0,4.0,120825.7,1.0,1.0,1.0,183715.93,0.0
1569,15673372.0,Chukwumaobim,622.0,Spain,Female,38.0,1.0,0.0,1.0,1.0,0.0,164717.95,1.0
1570,15789924.0,Hsueh,516.0,Germany,Female,52.0,4.0,114655.58,1.0,1.0,0.0,171762.87,1.0
1571,15587597.0,Onyemauchechukwu,588.0,France,Male,33.0,2.0,130812.91,1.0,0.0,1.0,136909.88,1.0
1572,15793331.0,Chidiegwu,564.0,France,Female,31.0,9.0,0.0,2.0,1.0,1.0,93332.64,0.0
1573,15777903.0,Pinto,673.0,France,Male,38.0,7.0,101993.12,1.0,0.0,1.0,62700.08,0.0
1574,15794468.0,Nwebube,594.0,France,Female,30.0,2.0,0.0,2.0,1.0,1.0,168895.06,0.0
1575,15671934.0,Trevisan,673.0,France,Male,34.0,6.0,0.0,2.0,0.0,1.0,72318.77,0.0
1576,15705001.0,Ikedinachukwu,717.0,Germany,Male,32.0,1.0,116322.27,1.0,1.0,1.0,62944.75,0.0
1577,15788683.0,Mazzi,627.0,France,Female,33.0,3.0,0.0,1.0,0.0,1.0,51345.41,0.0
1578,15782550.0,Mazzi,641.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,156917.31,0.0
1579,15613017.0,Frolov,579.0,France,Female,38.0,1.0,0.0,2.0,1.0,0.0,172448.77,0.0
1580,15646539.0,Ch'ang,652.0,France,Male,43.0,2.0,141359.37,1.0,1.0,0.0,79555.08,1.0
1581,15768387.0,Cawthorne,745.0,France,Female,37.0,3.0,0.0,2.0,0.0,1.0,50783.1,0.0
1582,15587584.0,Ch'en,579.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,117431.1,0.0
1583,15799480.0,Ch'ien,647.0,Spain,Male,40.0,9.0,125827.43,1.0,1.0,0.0,114774.35,0.0
1584,15738662.0,Chiemela,704.0,France,Female,41.0,4.0,0.0,2.0,1.0,1.0,186489.95,0.0
1585,15568244.0,Ma,627.0,France,Male,31.0,6.0,125489.4,1.0,1.0,1.0,145764.4,0.0
1586,15604832.0,Ch'iu,711.0,Spain,Male,36.0,6.0,0.0,2.0,1.0,1.0,66875.48,0.0
1587,15592991.0,Fennell,721.0,Spain,Male,31.0,10.0,0.0,2.0,0.0,1.0,152499.8,0.0
1588,15757588.0,Nwokezuike,568.0,France,Male,47.0,7.0,124584.99,1.0,0.0,1.0,75562.48,1.0
1589,15735025.0,Baryshnikov,778.0,Spain,Male,25.0,9.0,135161.67,1.0,1.0,1.0,77867.23,0.0
1590,15662494.0,Smith,678.0,Spain,Female,45.0,9.0,0.0,1.0,1.0,1.0,146821.42,1.0
1591,15792029.0,Nwokezuike,706.0,France,Female,31.0,10.0,0.0,1.0,0.0,1.0,94670.77,0.0
1592,15585256.0,Eluemuno,712.0,France,Male,38.0,2.0,112670.48,1.0,0.0,1.0,107977.75,1.0
1593,15685829.0,Hsiung,597.0,Spain,Female,37.0,7.0,66250.71,1.0,1.0,1.0,9086.85,0.0
1594,15625586.0,Ts'ai,762.0,France,Female,52.0,4.0,0.0,1.0,0.0,1.0,110252.53,1.0
1595,15671779.0,P'eng,713.0,Germany,Female,57.0,2.0,138937.97,1.0,1.0,0.0,92915.84,1.0
1596,15813412.0,Ritchie,755.0,France,Male,41.0,4.0,0.0,1.0,1.0,0.0,82311.14,0.0
1597,15693893.0,Nwankwo,683.0,Germany,Male,44.0,4.0,126772.57,1.0,0.0,0.0,139065.94,0.0
1598,15774556.0,Tien,730.0,France,Male,28.0,5.0,91562.99,2.0,1.0,0.0,141558.04,0.0
1599,15788367.0,Iadanza,850.0,Germany,Female,32.0,3.0,108760.46,1.0,1.0,0.0,106920.57,1.0
1600,15661528.0,Nnamutaezinwa,681.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,53412.02,0.0
1601,15582325.0,Hs?,742.0,France,Male,30.0,3.0,0.0,1.0,1.0,1.0,72402.0,0.0
1602,15777855.0,T'an,644.0,Germany,Female,29.0,8.0,117035.89,2.0,1.0,1.0,110317.39,0.0
1603,15815095.0,De Luca,713.0,Spain,Male,32.0,2.0,85859.76,1.0,1.0,1.0,170800.31,0.0
1604,15651389.0,T'ao,656.0,France,Female,31.0,1.0,0.0,2.0,1.0,1.0,148537.07,0.0
1605,15794870.0,Zetticci,724.0,France,Female,37.0,1.0,0.0,2.0,1.0,0.0,64872.33,0.0
1606,15664339.0,Oguejiofor,673.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,62677.55,0.0
1607,15783097.0,Okoli,681.0,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,125079.65,0.0
1608,15655252.0,Tsou,544.0,France,Female,34.0,1.0,0.0,2.0,1.0,0.0,66548.58,0.0
1609,15737275.0,Pape,584.0,France,Female,59.0,5.0,0.0,2.0,1.0,0.0,132979.35,1.0
1610,15763874.0,Pinto,656.0,France,Male,34.0,4.0,0.0,2.0,1.0,1.0,120893.85,0.0
1611,15609562.0,Chibueze,718.0,France,Female,33.0,2.0,0.0,2.0,1.0,1.0,115260.72,0.0
1612,15687913.0,Chidubem,554.0,France,Male,30.0,4.0,141859.12,2.0,0.0,0.0,90883.68,0.0
1613,15719561.0,Maclean,535.0,France,Male,43.0,6.0,139825.53,1.0,1.0,1.0,66893.28,1.0
1614,15657321.0,Ch'in,643.0,Germany,Female,43.0,7.0,125801.03,1.0,1.0,0.0,126761.2,1.0
1615,15664808.0,K'ung,646.0,France,Male,49.0,2.0,0.0,2.0,1.0,1.0,132801.57,0.0
1616,15665340.0,Chiang,587.0,Germany,Male,41.0,4.0,118803.35,1.0,1.0,0.0,136610.02,0.0
1617,15658716.0,K?,588.0,France,Male,32.0,1.0,106968.28,1.0,1.0,1.0,122810.53,0.0
1618,15712176.0,Fennescey,678.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,158750.58,0.0
1619,15746199.0,Nnaife,663.0,Spain,Female,35.0,9.0,0.0,1.0,1.0,0.0,100618.17,1.0
1620,15644788.0,Nnamutaezinwa,683.0,Spain,Female,47.0,8.0,96863.13,1.0,1.0,0.0,152499.8,1.0
1621,15777892.0,Onyemauchechukwu,592.0,Germany,Male,28.0,8.0,129968.67,1.0,1.0,0.0,131953.23,0.0
1622,15571059.0,Chiang,653.0,Spain,Female,34.0,8.0,0.0,2.0,0.0,1.0,166038.27,0.0
1623,15726796.0,Lombardo,652.0,France,Female,41.0,3.0,133313.34,1.0,1.0,0.0,121207.66,0.0
1624,15605424.0,Maclean,549.0,Germany,Male,45.0,2.0,131354.25,2.0,0.0,0.0,178045.97,0.0
1625,15589660.0,Fanucci,568.0,Spain,Female,47.0,9.0,140745.26,1.0,1.0,0.0,51670.82,1.0
1626,15637650.0,Hsueh,594.0,France,Female,44.0,1.0,0.0,2.0,1.0,0.0,97640.2,0.0
1627,15642824.0,Ch'eng,695.0,France,Male,34.0,9.0,0.0,2.0,1.0,0.0,57962.41,0.0
1628,15759916.0,Chukwuemeka,635.0,Germany,Male,35.0,7.0,139859.54,1.0,1.0,1.0,158036.72,0.0
1629,15588854.0,Chukwuemeka,641.0,France,Male,31.0,8.0,0.0,1.0,1.0,1.0,121551.93,0.0
1630,15782735.0,Lombardo,811.0,Spain,Male,37.0,3.0,0.0,1.0,0.0,0.0,164921.84,1.0
1631,15775318.0,DeRose,729.0,France,Male,42.0,2.0,0.0,2.0,1.0,1.0,74898.8,0.0
1632,15609823.0,Fanucci,641.0,France,Male,34.0,3.0,117301.61,1.0,0.0,0.0,47764.99,0.0
1633,15622578.0,Goliwe,705.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,111324.41,0.0
1634,15785782.0,Ch'ang,762.0,France,Male,35.0,1.0,0.0,2.0,1.0,1.0,158937.64,0.0
1635,15641183.0,Fiorentino,769.0,France,Male,25.0,2.0,0.0,2.0,0.0,1.0,109659.12,0.0
1636,15583392.0,L?,746.0,France,Female,44.0,1.0,0.0,1.0,1.0,1.0,24991.92,0.0
1637,15594878.0,Ch'ang,703.0,France,Female,42.0,8.0,0.0,2.0,1.0,0.0,83912.24,0.0
1638,15736254.0,Lo Duca,693.0,Spain,Male,24.0,3.0,0.0,1.0,1.0,0.0,126551.65,0.0
1639,15726556.0,Chiazagomekpere,619.0,Spain,Female,35.0,6.0,0.0,2.0,1.0,0.0,104722.47,0.0
1640,15620579.0,Nwachinemelu,722.0,France,Male,34.0,8.0,0.0,2.0,1.0,0.0,176943.59,0.0
1641,15785819.0,Ts'ui,512.0,France,Female,49.0,4.0,0.0,2.0,1.0,0.0,177784.68,1.0
1642,15777904.0,Martin,682.0,Spain,Female,43.0,5.0,0.0,2.0,1.0,0.0,136610.02,1.0
1643,15686983.0,Lucchesi,723.0,France,Male,33.0,7.0,123040.38,1.0,1.0,1.0,141946.92,0.0
1644,15766378.0,Ch'eng,682.0,France,Male,33.0,5.0,0.0,1.0,0.0,1.0,113469.65,0.0
1645,15607986.0,White,673.0,France,Female,52.0,8.0,122314.5,1.0,0.0,0.0,70783.61,0.0
